,endTime,artistName,trackName,sec_played
7633,2022-03-25 19:32,BROCKHAMPTON,2PAC,62.375
7634,2022-03-26 17:24,BROCKHAMPTON,FAKE,260.775
7635,2022-03-26 17:27,BROCKHAMPTON,BANK,195.75
7636,2022-03-26 17:28,BROCKHAMPTON,SKIT 2,15.5
7637,2022-03-27 00:00,BROCKHAMPTON,SWAMP,144.171
7638,2022-03-27 11:26,"Black Country, New Road",Concorde,199.56
7639,2022-03-27 11:31,Drake,Jungle,320.4
7640,2022-03-27 11:32,Drake,Fire & Desire,38.893
7641,2022-03-27 11:37,Drake,Marvins Room,347.226
7642,2022-03-27 11:41,Drake,4422,186.293
7643,2022-03-27 11:42,Miguel,Girl With The Tattoo Enter.lewd,75.859
7644,2022-03-27 11:48,Drake,Tuscan Leather,366.4
7645,2022-03-27 11:58,Drake,Furthest Thing,267.373
7646,2022-03-27 12:01,Drake,Started From the Bottom,174.12
7647,2022-03-27 12:04,Drake,Wu-Tang Forever,217.6
7648,2022-03-27 12:08,Drake,Own It,252.053
7649,2022-03-27 12:13,Drake,Worst Behavior,270.2
7650,2022-03-27 12:18,Drake,From Time,322.16
7651,2022-03-27 12:22,Drake,"Hold On, We're Going Home",227.88
7652,2022-03-27 12:27,Drake,Connect,296.4
7653,2022-03-27 12:31,Drake,The Language,224.04
7654,2022-03-27 12:35,Drake,305 To My City,255.826
7655,2022-03-27 12:39,Drake,Too Much,261.866
7656,2022-03-27 12:47,Drake,Pound Cake / Paris Morton Music 2,433.8
7657,2022-03-27 12:51,Drake,Come Thru,236.36
7658,2022-03-27 12:55,Drake,All Me,271.573
7659,2022-03-27 12:59,Drake,The Motion,241.0
7660,2022-03-27 13:03,Drake,Tuscan Leather,230.1
7661,2022-03-27 13:07,Drake,Over My Dead Body,272.573
7662,2022-03-27 13:11,Drake,Shot For Me,224.72
7663,2022-03-27 13:15,Drake,Headlines,235.986
7664,2022-03-27 13:19,Drake,Crew Love,208.813
7665,2022-03-27 13:23,Drake,Take Care,277.386
7666,2022-03-27 14:56,Drake,Marvins Room,336.783
7667,2022-03-27 14:58,Clipse,Nightmares (feat. Bilal & Pharrell Williams),55.971
7668,2022-03-27 14:58,Charli XCX,Baby,80.015
7669,2022-03-27 15:00,Four Tet,Two Thousand and Seventeen,13.676
7670,2022-03-27 15:00,Yung Lean,Hocus Pocus,76.509
7671,2022-03-27 15:01,David Guetta,Sexy Bitch (feat. Akon),77.496
7672,2022-03-27 15:19,JPEGMAFIA,GOD DON'T LIKE UGLY!,69.684
7673,2022-03-27 16:37,JPEGMAFIA,UNTITLED,168.205
7674,2022-03-27 16:39,JPEGMAFIA,100 EMOJI!,119.643
7675,2022-03-27 16:41,Yung Lean,Ghosttown,80.445
7676,2022-03-27 16:44,JPEGMAFIA,Panic Emoji,180.011
7677,2022-03-27 16:49,Earl Sweatshirt,Tabula Rasa (feat. Armand Hammer),251.799
7678,2022-03-27 17:41,A$AP Rocky,"Lost and Found Freestyle 2019 (with Tyler, The Creator & Nigo)",174.862
7679,2022-03-27 17:44,A$AP Rocky,Arya (with Nigo),162.103
7680,2022-03-27 17:47,Pusha T,Punch Bowl (with Clipse & Nigo),181.97
7681,2022-03-27 17:50,Pharrell Williams,Functional Addict (with Gunna & Nigo),205.984
7682,2022-03-27 17:54,Kid Cudi,Want It Bad (with Nigo),198.678
7683,2022-03-27 17:57,Teriyaki Boyz,Morë Tonight (with Nigo),216.114
7684,2022-03-27 18:00,Pharrell Williams,Paper Plates (with FERG & Nigo),153.746
7685,2022-03-27 18:02,Pusha T,Hear Me Clearly (with Nigo),141.043
7686,2022-03-27 18:04,Pop Smoke,Remember (with Nigo),135.111
7687,2022-03-27 18:08,Nigo,Heavy (with Nigo),199.412
7688,2022-03-27 18:11,"Tyler, The Creator","Come On, Let's Go (with Nigo)",199.5
7689,2022-03-27 18:15,Nigo,A Simple Song,252.706
7690,2022-03-27 18:15,Earl Sweatshirt,Sick!,9.283
7691,2022-03-27 18:18,A$AP Rocky,"Lost and Found Freestyle 2019 (with Tyler, The Creator & Nigo)",174.862
7692,2022-03-27 18:21,A$AP Rocky,Arya (with Nigo),162.103
7693,2022-03-27 18:24,Pusha T,Punch Bowl (with Clipse & Nigo),181.97
7694,2022-03-27 18:41,Pharrell Williams,Functional Addict (with Gunna & Nigo),205.984
7695,2022-03-27 18:44,Kid Cudi,Want It Bad (with Nigo),198.678
7696,2022-03-27 18:48,Teriyaki Boyz,Morë Tonight (with Nigo),216.114
7697,2022-03-27 18:50,Pharrell Williams,Paper Plates (with FERG & Nigo),153.746
7698,2022-03-27 18:52,Vince Staples,ARE YOU WITH THAT?,123.33
7699,2022-03-27 19:18,Pusha T,Hear Me Clearly (with Nigo),135.627
7700,2022-03-27 19:22,jonatan leandoer96,Under Heaven,247.697
7701,2022-03-27 19:25,jonatan leandoer96,Snake Ice,153.115
7702,2022-03-27 19:30,Yves Tumor,Strawberry Privilege,161.631
7703,2022-03-27 19:31,Thundercat,Lost In Space / Great Scott / 22-26,82.274
7704,2022-03-27 19:34,Thundercat,Innerstellar Love,161.037
7705,2022-03-27 19:37,Thundercat,I Love Louis Cole,204.0
7706,2022-03-27 19:40,Thundercat,Black Qualls,189.818
7707,2022-03-27 19:43,Thundercat,Miguel's Happy Dance,131.727
7708,2022-03-27 19:44,Thundercat,How Sway,74.802
7709,2022-03-27 19:55,Kendrick Lamar,untitled 08 | 09.06.2014.,25.948
7710,2022-03-27 19:55,Thundercat,Funny Thing,103.133
7711,2022-03-27 20:10,Kendrick Lamar,BLOOD.,156.089
7712,2022-03-27 20:42,A$AP Rocky,"Lost and Found Freestyle 2019 (with Tyler, The Creator & Nigo)",174.862
7713,2022-03-27 20:42,Kendrick Lamar,DNA.,7.355
7714,2022-03-27 20:42,A$AP Rocky,Arya (with Nigo),0.0
7715,2022-03-27 20:44,Teriyaki Boyz,Morë Tonight (with Nigo),90.464
7716,2022-03-27 20:45,Nujabes,Feather,44.419
7717,2022-03-27 20:47,Thundercat,Funny Thing,116.63
7718,2022-03-27 20:47,070 Shake,Flight319,34.411
7719,2022-03-28 08:04,Eiko Ishibashi,"We'll live through the long, long days, and through the long nights",235.97
7720,2022-03-28 08:09,Eiko Ishibashi,Drive My Car,304.39
7721,2022-03-28 08:19,鈴木 弘,ウォーク・トール,614.373
7722,2022-03-28 08:22,Bladee,Chaos Follows,150.75
7723,2022-03-28 08:25,Yung Lean,Sunrise Angel,179.973
7724,2022-03-28 08:28,ROSALÍA,LA FAMA (with The Weeknd),188.102
7725,2022-03-28 08:30,Charli XCX,Used To Know Me,145.84
7726,2022-03-28 08:34,Charli XCX,Twice,194.6
7727,2022-03-28 08:37,Arcade Fire,The Lightning I,181.426
7728,2022-03-28 08:39,Pusha T,Punch Bowl (with Clipse & Nigo),23.545
7729,2022-03-28 08:39,Arcade Fire,The Lightning II,145.01
7730,2022-03-28 08:44,Kamil Holden Kryszak,Wszystko,272.22
7731,2022-03-28 08:48,Kamil Holden Kryszak,Wołają Znów,210.238
7732,2022-03-28 08:51,Kamil Holden Kryszak,Nie Jestem Alicją - Wojtek Frycz Rework,179.0
7733,2022-03-28 08:52,Kamil Holden Kryszak,Zimny Ogień,83.763
7734,2022-03-28 08:55,Thundercat,Dragonball Durag,181.922
7735,2022-03-28 08:56,Thundercat,How I Feel,68.223
7736,2022-03-28 08:59,Thundercat,King Of The Hill,171.532
7737,2022-03-28 09:02,Thundercat,Unrequited Love,194.177
7738,2022-03-28 09:06,Thundercat,Fair Chance,237.699
7739,2022-03-28 09:07,Thundercat,Existential Dread,51.95
7740,2022-03-28 10:09,Thundercat,It Is What It Is,6.947
7741,2022-03-28 10:09,jonatan leandoer96,Under Heaven,47.747
7742,2022-03-28 10:10,Thundercat,Lost In Space / Great Scott / 22-26,19.978
7743,2022-03-28 10:14,Eartheater,Prodigal Self,265.059
7744,2022-03-28 10:17,Eartheater,High Tide,179.548
7745,2022-03-28 10:20,Eartheater,Supersoaker,184.489
7746,2022-03-28 10:24,Eartheater,Spill The Milk,219.739
7747,2022-03-28 10:27,Eartheater,Lick My Tears,185.65
7748,2022-03-28 10:30,Eartheater,Pearl Diver,197.647
7749,2022-03-28 10:34,Eartheater,Preservation,220.01
7750,2022-03-28 10:38,Eartheater,Runoff,227.396
7751,2022-03-28 10:41,Eartheater,Fontanel,219.916
7752,2022-03-28 10:45,Eartheater,Solid Liquid Gas,244.361
7753,2022-03-28 13:58,Eartheater,Airborne Ashes,182.729
7754,2022-03-28 13:58,Yves Tumor,Gospel For A New Century,7.178
7755,2022-03-28 14:01,Eartheater,Peripheral,184.048
7756,2022-03-28 14:34,Eartheater,Inclined,148.699
7757,2022-03-28 14:43,Thundercat,It Is What It Is,293.293
7758,2022-03-28 14:48,Shadow Community,Restless Song,308.449
7759,2022-03-28 14:51,Candy Claws,Birth of the Flower (Seagreen),227.097
7760,2022-03-28 14:54,Mitski,Abbey,166.706
7761,2022-03-28 15:24,Kate Bush,The Sensual World,237.666
7762,2022-03-28 15:29,Cocteau Twins,Pandora (for Cindy),335.306
7763,2022-03-28 15:31,Astrobrite,like rainkissed,132.5
7764,2022-03-28 16:23,Candy Claws,Warm Forest Floor,188.106
7765,2022-03-28 16:28,Sound of Ceres,Hand of Winter,294.084
7766,2022-03-28 16:31,Candy Claws,Charade (Fern Prairie),199.797
7767,2022-03-28 16:34,Kate Bush,Delius - 2018 Remaster,171.346
7768,2022-03-28 16:37,Sufjan Stevens,The Dress Looks Nice on You,152.48
7769,2022-03-28 16:41,Cheer Chen,Sentimental Kills,280.666
7770,2022-03-28 18:21,Yung Lean,Agony,192.272
7771,2022-03-28 18:24,Yung Lean,Trip,178.78
7772,2022-03-28 18:25,Yung Lean,Sunrise Angel,18.657
7773,2022-03-28 18:27,Yung Lean,Trip,147.527
7774,2022-03-28 18:31,Ecco2k,AAA Powerline,252.0
7775,2022-03-28 18:33,Ecco2k,Peroxide,23.249
7776,2022-03-28 18:37,Yung Lean,Kyoto,270.0
7777,2022-03-28 18:38,Yung Lean,Ghosttown,12.306
7778,2022-03-28 18:38,Yung Lean,Yoshi City,52.5
7779,2022-03-28 18:41,Yung Lean,Trip,178.78
7780,2022-03-28 18:42,Yung Lean,Yoshi City,55.96
7781,2022-03-28 18:45,Yung Lean,My Agenda,128.986
7782,2022-03-28 18:47,Yung Lean,Yayo,154.865
7783,2022-03-28 18:50,Kate Bush,Delius - 2018 Remaster,2.182
7784,2022-03-28 18:50,Candy Claws,Warm Forest Floor,2.368
7785,2022-03-28 18:50,Astrobrite,like rainkissed,5.955
7786,2022-03-28 18:50,Sound of Ceres,Hand of Winter,9.032
7787,2022-03-28 18:50,Candy Claws,Charade (Fern Prairie),10.46
7788,2022-03-28 18:50,Yung Lean,Boylife in EU,160.484
7789,2022-03-28 18:51,Kate Bush,Delius - 2018 Remaster,20.05
7790,2022-03-28 18:52,Sufjan Stevens,The Dress Looks Nice on You,81.037
7791,2022-03-28 18:52,Grimes,IDORU,17.705
7792,2022-03-28 18:53,Asian Glow,Field,24.984
7793,2022-03-28 18:53,Kate Bush,Night Of The Swallow,10.901
7794,2022-03-28 18:54,Arca,Esuna,12.863
7795,2022-03-28 18:54,Sufjan Stevens,Year of the Ox,33.413
7796,2022-03-28 18:54,Pale Saints,Language of Flowers,18.726
7797,2022-03-28 18:55,FKA twigs,which way (feat. dystopia),29.5
7798,2022-03-28 18:55,Solange,Sound of Rain,54.009
7799,2022-03-28 18:58,FKA twigs,honda (feat. pa salieu),160.272
7800,2022-03-28 18:59,Sublime,Badfish,28.946
7801,2022-03-28 19:00,Outkast,SpottieOttieDopaliscious,89.965
7802,2022-03-28 19:00,Ms. Lauryn Hill,Doo Wop (That Thing),4.133
7803,2022-03-28 19:00,A Tribe Called Quest,Electric Relaxation,4.295
7804,2022-03-28 19:01,Madonna,Lucky Star,51.826
7805,2022-03-28 19:01,Donna Summer,I Feel Love,4.783
7806,2022-03-28 19:01,Amy Winehouse,He Can Only Hold Her,10.843
7807,2022-03-28 19:03,Portico Quartet,Pompidou,117.503
7808,2022-03-28 19:07,Job Roggeveen,Uma,188.337
7809,2022-03-28 19:07,Ennio Morricone,Cinema Paradiso,53.162
7810,2022-03-28 19:08,Sisqo,2Nite - Interlude,2.124
7811,2022-03-28 19:09,Lana Del Rey,Love,13.084
7812,2022-03-28 19:09,Kelsey Lu,I'm Not In Love,76.08
7813,2022-03-28 19:09,Frank Ocean,Pyramids,0.963
7814,2022-03-28 19:10,"Tyler, The Creator",LUMBERJACK,59.861
7815,2022-03-28 19:10,Lana Del Rey,West Coast,26.47
7816,2022-03-28 19:11,Mitski,Heat Lightning,0.0
7817,2022-03-28 19:11,Mitski,The Only Heartbreaker,0.626
7818,2022-03-28 19:11,Sisqo,How Can I Love U 2Nite,1.462
7819,2022-03-28 19:11,Lana Del Rey,Wild At Heart,0.22
7820,2022-03-28 19:11,Mitski,Love Me More,0.0
7821,2022-03-28 19:11,Lana Del Rey,Chemtrails Over The Country Club,0.0
7822,2022-03-28 19:11,Mitski,Should've Been Me,0.0
7823,2022-03-28 19:11,Lorde,Supercut,1.532
7824,2022-03-28 19:11,Mitski,"Valentine, Texas",2.821
7825,2022-03-28 19:11,Lana Del Rey,Yosemite,0.0
7826,2022-03-28 19:11,Lana Del Rey,Dance Till We Die,0.638
7827,2022-03-28 19:11,Lana Del Rey,Music To Watch Boys To,1.845
7828,2022-03-28 19:11,Ariana Grande,fake smile,3.517
7829,2022-03-28 19:11,Mitski,Everyone,0.0
7830,2022-03-28 19:11,Olivia Rodrigo,good 4 u,3.726
7831,2022-03-28 19:11,Lana Del Rey,Dark But Just A Game,0.0
7832,2022-03-28 19:11,Mitski,Working for the Knife,0.0
7833,2022-03-28 19:11,Mitski,Stay Soft,0.0
7834,2022-03-28 19:11,Lana Del Rey,Breaking Up Slowly,0.0
7835,2022-03-28 19:11,"Tyler, The Creator",RUNNING OUT OF TIME,3.657
7836,2022-03-28 19:11,Lana Del Rey,Tulsa Jesus Freak,2.426
7837,2022-03-28 19:11,Lana Del Rey,Let Me Love You Like A Woman,1.451
7838,2022-03-28 19:11,Mitski,There's Nothing Left for You,0.0
7839,2022-03-28 19:11,Lana Del Rey,Watercolor Eyes - From “Euphoria” An HBO Original Series,1.59
7840,2022-03-28 19:11,Lana Del Rey,White Dress,4.551
7841,2022-03-28 19:13,Phoebe Bridgers,You Missed My Heart,85.971
7842,2022-03-28 19:13,Nasty Cherry,Her Body,0.476
7843,2022-03-28 19:13,Cocteau Twins,Know Who You Are At Every Age,4.017
7844,2022-03-28 19:13,Alvvays,"Archie, Marry Me",2.02
7845,2022-03-28 19:13,Nasty Cherry,What Do You Like In Me,1.126
7846,2022-03-28 19:13,Phoebe Bridgers,Demi Moore,0.185
7847,2022-03-28 19:13,Ethel Cain,Crush,2.124
7848,2022-03-28 19:13,Björk,Pagan Poetry,13.757
7849,2022-03-28 19:19,Björk,Hidden Place,329.36
7850,2022-03-28 20:12,Grimes,IDORU,11.417
7851,2022-03-28 20:13,Björk,Hidden Place,3.529
7852,2022-03-28 20:16,A$AP Rocky,"Lost and Found Freestyle 2019 (with Tyler, The Creator & Nigo)",174.862
7853,2022-03-28 20:19,Pusha T,Punch Bowl (with Clipse & Nigo),15.907
7854,2022-03-28 20:19,Pharrell Williams,Functional Addict (with Gunna & Nigo),7.035
7855,2022-03-28 20:19,A$AP Rocky,Arya (with Nigo),162.103
7856,2022-03-28 20:23,Kid Cudi,Want It Bad (with Nigo),198.678
7857,2022-03-28 20:24,Björk,Cocoon,81.505
7858,2022-03-28 20:26,Teriyaki Boyz,Morë Tonight (with Nigo),216.114
7859,2022-03-28 20:29,Pharrell Williams,Paper Plates (with FERG & Nigo),153.746
7860,2022-03-28 20:30,Pusha T,Hear Me Clearly (with Nigo),33.182
7861,2022-03-28 20:30,Kendrick Lamar,YAH.,1.462
7862,2022-03-28 20:30,Pop Smoke,Remember (with Nigo),37.894
7863,2022-03-28 20:34,Kendrick Lamar,ELEMENT.,208.733
7864,2022-03-28 20:36,Kendrick Lamar,FEEL.,129.558
7865,2022-03-29 11:46,Portico Quartet,Captured Time,264.332
7866,2022-03-29 11:53,Portico Quartet,Next Stop,401.34
7867,2022-03-29 11:56,Portico Quartet,Procession,207.733
7868,2022-03-29 12:01,Portico Quartet,Youth,308.6
7869,2022-03-29 12:06,Portico Quartet,Youth,308.396
7870,2022-03-29 12:09,Jon Kennedy,Enchantica,144.042
7871,2022-03-29 12:11,Floating Points,Falaise,111.19
7872,2022-03-29 21:03,Kendrick Lamar,FEEL.,2.739
7873,2022-03-29 21:05,A$AP Rocky,"Lost and Found Freestyle 2019 (with Tyler, The Creator & Nigo)",128.383
7874,2022-03-29 21:06,A$AP Rocky,"Lost and Found Freestyle 2019 (with Tyler, The Creator & Nigo)",62.879
7875,2022-03-29 21:06,Kid Cudi,Want It Bad (with Nigo),6.362
7876,2022-03-29 21:08,Teriyaki Boyz,Morë Tonight (with Nigo),95.41
7877,2022-03-29 21:11,Yung Lean,Trip,178.78
7878,2022-03-29 21:11,Yung Lean,Yoshi City,9.473
7879,2022-03-29 21:57,Yung Lean,Trip,178.78
7880,2022-03-29 21:58,Yung Lean,Yayo,40.878
7881,2022-03-29 21:59,jonatan leandoer96,Hotel in Minsk,49.98
7882,2022-03-29 22:03,jonatan leandoer96,Under Heaven,247.697
7883,2022-03-29 22:06,jonatan leandoer96,Machines,213.692
7884,2022-03-29 22:08,Yves Tumor,Strawberry Privilege,91.8
7885,2022-03-29 22:45,jonatan leandoer96,In the Way,216.443
7886,2022-03-29 22:47,jonatan leandoer96,Vår Sång,123.403
7887,2022-03-29 22:49,jonatan leandoer96,Snake Ice,153.115
7888,2022-03-29 22:52,jonatan leandoer96,Colours of Tomorrow,151.384
7889,2022-03-29 22:54,jonatan leandoer96,My City,123.792
7890,2022-03-29 22:56,jonatan leandoer96,Machines,141.955
7891,2022-03-29 23:01,Yung Lean,Agony,248.917
7892,2022-03-29 23:03,Yung Lean,Skimask,5.41
7893,2022-03-29 23:03,Yung Lean,Muddy Sea,98.278
7894,2022-03-29 23:05,Yung Lean,Hunting My Own Skin,105.302
7895,2022-03-29 23:05,Yung Lean,french hotel,12.364
7896,2022-03-30 16:11,jonatan leandoer96,In the Way,110.769
7897,2022-03-30 16:12,jonatan leandoer96,Vår Sång,28.504
7898,2022-03-30 16:14,jonatan leandoer96,Snake Ice,153.115
7899,2022-03-30 16:17,Yung Lean,trashy,49.38
7900,2022-03-30 16:17,jonatan leandoer96,Colours of Tomorrow,151.384
7901,2022-03-30 16:19,jonatan leandoer96,My City,150.0
7902,2022-03-30 16:22,jonatan leandoer96,Skyskrapa,138.0
7903,2022-03-30 16:25,jonatan leandoer96,Highway,187.384
7904,2022-03-30 16:27,jonatan leandoer96,Break It Down,115.384
7905,2022-03-30 16:28,jonatan leandoer96,Radio Lean,97.887
7906,2022-03-30 16:29,jonatan leandoer96,Som Du,28.753
7907,2022-03-30 16:30,Thundercat,Lost In Space / Great Scott / 22-26,82.274
7908,2022-03-30 16:33,Thundercat,Innerstellar Love,161.037
7909,2022-03-30 16:37,Thundercat,I Love Louis Cole,204.0
7910,2022-03-30 16:40,Thundercat,Black Qualls,189.818
7911,2022-03-30 16:42,Thundercat,Miguel's Happy Dance,131.727
7912,2022-03-30 16:43,Thundercat,How Sway,74.802
7913,2022-03-30 16:45,Thundercat,Funny Thing,116.63
7914,2022-03-30 16:47,Thundercat,Overseas,88.453
7915,2022-03-30 16:50,Thundercat,Dragonball Durag,181.922
7916,2022-03-30 16:51,Thundercat,How I Feel,68.223
7917,2022-03-30 16:54,Thundercat,King Of The Hill,171.532
7918,2022-03-30 16:57,Thundercat,Unrequited Love,194.177
7919,2022-03-30 17:01,Thundercat,Fair Chance,237.699
7920,2022-03-30 17:02,Thundercat,Existential Dread,51.95
7921,2022-03-30 17:07,Thundercat,It Is What It Is,302.951
7922,2022-03-30 17:09,Thundercat,Captain Stupido,101.651
7923,2022-03-30 17:12,Terrace Martin,Freeze Tag (feat. Phoelix),191.936
7924,2022-03-30 17:14,Madvillain,Raid,150.52
7925,2022-03-30 17:19,Cortex,Troupeau bleu,303.773
7926,2022-03-30 17:23,Free Nationals,Eternal Light,193.74
7927,2022-03-30 17:28,Little Dragon,The Other Lover (Little Dragon & Moses Sumney),244.883
7928,2022-03-30 18:02,Thundercat,Walk On By,114.133
7929,2022-03-30 18:03,Oklou,another night,0.719
7930,2022-03-30 18:04,Oklou,little one,48.493
7931,2022-03-30 18:05,Oklou,fall,59.758
7932,2022-03-30 18:05,Oklou,another night,6.989
7933,2022-03-30 18:07,Oklou,fall,133.293
7934,2022-03-30 18:09,Oklou,unearth me,82.094
7935,2022-03-30 18:12,Oklou,another night,222.146
7936,2022-03-30 18:13,Oklou,i didn't give up on you,15.532
7937,2022-03-30 18:13,Oklou,another night,6.64
7938,2022-03-30 18:16,ROSALÍA,CANDY,193.48
7939,2022-03-30 18:18,ROSALÍA,LA FAMA,128.302
7940,2022-03-31 09:01,ROSALÍA,CANDY,193.48
7941,2022-03-31 09:02,ROSALÍA,LA FAMA,4.098
7942,2022-03-31 09:05,ROSALÍA,CANDY,193.48
7943,2022-03-31 09:08,ROSALÍA,LA FAMA,188.106
7944,2022-03-31 09:09,ROSALÍA,CHICKEN TERIYAKI,2.925
7945,2022-03-31 09:09,ROSALÍA,BULERÍAS,65.281
7946,2022-03-31 09:09,ROSALÍA,HENTAI,1.369
7947,2022-03-31 09:11,ROSALÍA,BIZCOCHITO,109.12
7948,2022-03-31 09:12,ROSALÍA,G3 N15,61.593
7949,2022-03-31 09:16,Bon Iver,Perth,262.08
7950,2022-03-31 09:20,Bon Iver,"Minnesota, WI",232.44
7951,2022-03-31 09:26,Bon Iver,Holocene,336.613
7952,2022-03-31 09:29,Bon Iver,Towers,188.04
7953,2022-03-31 09:33,Bon Iver,Michicant,225.733
7954,2022-03-31 09:35,Bon Iver,"Hinnom, TX",165.013
7955,2022-03-31 09:40,Bon Iver,Wash.,298.586
7956,2022-03-31 09:45,Bon Iver,Calgary,250.2
7957,2022-03-31 09:46,Bon Iver,"Lisbon, OH",93.36
7958,2022-03-31 09:51,Bon Iver,Beth/Rest,316.8
7959,2022-03-31 09:55,Bon Iver,"Hinnom, TX - AIR Studios – 4AD/Jagjaguwar Session",225.39
7960,2022-03-31 10:01,Bon Iver,Wash. - AIR Studios – 4AD/Jagjaguwar Session,324.436
7961,2022-03-31 10:05,Bon Iver,I Can't Make You Love Me - AIR Studios – 4AD/Jagjaguwar Session,286.661
7962,2022-03-31 10:12,Bon Iver,Babys - AIR Studios – 4AD/Jagjaguwar Session,373.111
7963,2022-03-31 10:18,Bon Iver,Beth/Rest - AIR Studios – 4AD/Jagjaguwar Session,404.435
7964,2022-03-31 10:21,"Black Country, New Road",Intro,17.647
7965,2022-03-31 10:22,Kanye West,Praise God,9.357
7966,2022-03-31 10:27,"Black Country, New Road",Instrumental,327.253
7967,2022-03-31 10:33,"Black Country, New Road","Athens, France",382.6
7968,2022-03-31 10:40,"Black Country, New Road",Science Fair,380.093
7969,2022-03-31 10:50,"Black Country, New Road",Sunglasses,590.573
7970,2022-03-31 10:54,"Black Country, New Road",Track X,284.48
7971,2022-03-31 11:33,"Black Country, New Road",Opus,481.306
7972,2022-03-31 20:28,ROSALÍA,CANDY,193.48
7973,2022-03-31 20:31,ROSALÍA,LA FAMA,188.106
7974,2022-03-31 20:33,ROSALÍA,BULERÍAS,155.88
7975,2022-03-31 20:35,ROSALÍA,CHICKEN TERIYAKI,122.226
7976,2022-03-31 20:38,ROSALÍA,HENTAI,162.906
7977,2022-03-31 20:40,ROSALÍA,BIZCOCHITO,109.12
7978,2022-03-31 20:44,ROSALÍA,G3 N15,252.12
7979,2022-03-31 20:45,ROSALÍA,MOTOMAMI,61.346
7980,2022-03-31 20:48,ROSALÍA,DIABLO,165.52
7981,2022-03-31 20:50,ROSALÍA,DELIRIO DE GRANDEZA,155.48
7982,2022-03-31 20:53,ROSALÍA,CUUUUuuuuuute,150.6
7983,2022-03-31 20:57,ROSALÍA,COMO UN G,262.2
7984,2022-03-31 20:58,ROSALÍA,Abcdefg,65.96
7985,2022-03-31 21:01,ROSALÍA,LA COMBI VERSACE,161.266
7986,2022-03-31 21:04,ROSALÍA,SAKURA,201.613
7987,2022-03-31 21:08,ROSALÍA,CANDY,193.48
7988,2022-03-31 21:13,Bad Gyal,Slim Thick,104.002
7989,2022-04-02 20:22,C. Tangana,Tú Me Dejaste De Querer,198.493
7990,2022-04-02 20:26,C. Tangana,Ateo,240.0
7991,2022-04-02 20:29,C. Tangana,Ingobernable,187.053
7992,2022-04-02 20:32,C. Tangana,Antes de Morirme (feat. ROSALÍA),199.994
7993,2022-04-02 20:36,C. Tangana,Ateo,239.925
7994,2022-04-02 20:39,C. Tangana,Llorando en la Limo (feat. Alizzz),139.354
7995,2022-04-02 20:42,C. Tangana,Booty,173.366
7996,2022-04-02 20:45,C. Tangana,Mala Mujer,222.896
7997,2022-04-02 20:49,C. Tangana,Yate,205.507
7998,2022-04-02 20:52,DELLAFUENTE,Guerrera,208.695
7999,2022-04-02 20:55,C. Tangana,Pa' Llamar Tu Atención (feat. MC Bin Laden),177.613
8000,2022-04-02 20:58,C. Tangana,Persiguiéndonos,174.923
8001,2022-04-02 21:01,C. Tangana,Párteme La Cara,167.866
8002,2022-04-02 21:04,C. Tangana,Bien Duro,182.54
8003,2022-04-02 21:07,C. Tangana,No Te Debí Besar,182.815
8004,2022-04-02 21:11,C. Tangana,Me Maten - Live at NPR's Tiny Desk,242.496
8005,2022-04-02 21:14,C. Tangana,Nunca Estoy,162.493
8006,2022-04-02 21:16,C. Tangana,Cuando Me Miras (feat. Enry-K),143.127
8007,2022-04-02 21:19,C. Tangana,Para Repartir,178.76
8008,2022-04-02 21:23,C. Tangana,Ontas?,197.441
8009,2022-04-03 20:19,C. Tangana,Comerte Entera,6.143
8010,2022-04-04 18:47,ROSALÍA,CANDY,193.48
8011,2022-04-04 18:51,ROSALÍA,LA FAMA,188.106
8012,2022-04-04 18:53,ROSALÍA,BULERÍAS,155.88
8013,2022-04-04 18:55,ROSALÍA,CHICKEN TERIYAKI,122.226
8014,2022-04-04 19:05,ROSALÍA,HENTAI,162.906
8015,2022-04-04 19:07,ROSALÍA,BIZCOCHITO,109.12
8016,2022-04-04 19:11,ROSALÍA,G3 N15,252.12
8017,2022-04-04 19:12,ROSALÍA,MOTOMAMI,61.346
8018,2022-04-04 19:15,ROSALÍA,DIABLO,165.52
8019,2022-04-04 19:18,ROSALÍA,DELIRIO DE GRANDEZA,155.48
8020,2022-04-04 19:20,ROSALÍA,CUUUUuuuuuute,150.6
8021,2022-04-04 19:24,ROSALÍA,COMO UN G,262.2
8022,2022-04-04 19:25,A$AP Rocky,"Lost and Found Freestyle 2019 (with Tyler, The Creator & Nigo)",8.103
8023,2022-04-04 19:25,ROSALÍA,Abcdefg,51.319
8024,2022-04-04 19:40,Yung Lean,Violence,2.902
8025,2022-04-04 19:40,Yung Lean,Blommor (Intro),2.461
8026,2022-04-04 19:40,Yung Lean,Trip,348.773
8027,2022-04-04 19:40,Yung Lean,Blinded,3.111
8028,2022-04-04 19:40,Yung Lean,Yoshi City,4.04
8029,2022-04-04 19:44,Yung Lean,Kyoto,270.0
8030,2022-04-04 19:47,Yung Lean,Muddy Sea,7.964
8031,2022-04-04 19:47,Yung Lean,Volt,6.71
8032,2022-04-04 19:47,Yung Lean,Trip,119.548
8033,2022-04-04 19:50,Yung Lean,Hoover,41.3
8034,2022-04-04 19:50,Yung Lean,Afghanistan,167.377
8035,2022-04-04 20:25,Yung Lean,Hocus Pocus,198.902
