,artistName,trackName,plays_count,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1898,Florence + The Machine,Hunger,4,0.729,0.675,-5.62,0.0415,0.53,0.0,0.0985,0.332,116.016
1899,Florence + The Machine,Hunger,4,0.729,0.675,-5.62,0.0415,0.53,0.0,0.0985,0.332,116.016
1900,The Avalanches,Song For Barbara Payton,4,0.355,0.358,-16.509,0.0761,0.949,0.156,0.377,0.22,72.429
1901,The Avalanches,Song For Barbara Payton,4,0.355,0.358,-16.509,0.0761,0.949,0.156,0.377,0.22,72.429
1902,Frank Ocean,Chanel,4,0.776,0.503,-5.732,0.237,0.874,0.0,0.112,0.473,110.134
1903,Frank Ocean,Chanel,4,0.776,0.503,-5.732,0.237,0.874,0.0,0.112,0.473,110.134
1904,Whoarei,Loving You Aint Complicated,4,0.726,0.37,-12.224,0.0547,0.0264,0.801,0.0851,0.489,73.07
1905,Whoarei,Loving You Aint Complicated,4,0.726,0.37,-12.224,0.0547,0.0264,0.801,0.0851,0.489,73.07
1906,Pharrell Williams,Functional Addict (with Gunna & Nigo),4,0.797,0.654,-3.783,0.132,0.313,5.26e-05,0.0936,0.67,157.496
1907,Pharrell Williams,Functional Addict (with Gunna & Nigo),4,0.797,0.654,-3.783,0.132,0.313,5.26e-05,0.0936,0.67,157.496
1908,Flume,I Can't Tell,4,0.586,0.447,-5.011,0.0346,0.097,0.00102,0.197,0.109,125.905
1909,Flume,I Can't Tell,4,0.586,0.447,-5.011,0.0346,0.097,0.00102,0.197,0.109,125.905
1910,Jaden,Ninety,4,0.302,0.336,-12.075,0.0345,0.883,0.28,0.117,0.251,109.992
1911,Jaden,Ninety,4,0.302,0.336,-12.075,0.0345,0.883,0.28,0.117,0.251,109.992
1912,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,4,0.679,0.54,-8.965,0.057,0.0257,0.0,0.174,0.392,110.694
1913,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,4,0.679,0.54,-8.965,0.057,0.0257,0.0,0.174,0.392,110.694
1914,Kendrick Lamar,Alright,4,0.783,0.761,-5.53,0.195,0.0864,0.0,0.643,0.674,110.033
1915,Kendrick Lamar,Alright,4,0.783,0.761,-5.53,0.195,0.0864,0.0,0.643,0.674,110.033
1916,Kendrick Lamar,Momma,4,0.443,0.635,-5.404,0.223,0.455,2.07e-05,0.285,0.672,93.742
1917,Kendrick Lamar,Momma,4,0.443,0.635,-5.404,0.223,0.455,2.07e-05,0.285,0.672,93.742
1918,Kendrick Lamar,Hood Politics,4,0.756,0.627,-6.275,0.375,0.112,0.0,0.12,0.358,87.932
1919,Kendrick Lamar,Hood Politics,4,0.756,0.627,-6.275,0.375,0.112,0.0,0.12,0.358,87.932
1920,Barejs,PAPA,4,0.758,0.797,-8.874,0.442,0.0716,7.14e-06,0.0696,0.477,139.989
1921,Barejs,PAPA,4,0.758,0.797,-8.874,0.442,0.0716,7.14e-06,0.0696,0.477,139.989
1922,Timbaland,Carry Out (Featuring Justin Timberlake),4,0.531,0.574,-6.693,0.113,0.114,0.0308,0.256,0.272,115.68
1923,Timbaland,Carry Out (Featuring Justin Timberlake),4,0.531,0.574,-6.693,0.113,0.114,0.0308,0.256,0.272,115.68
1924,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),4,0.705,0.911,-4.873,0.0717,0.00592,0.00154,0.0603,0.803,113.032
1925,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),4,0.705,0.911,-4.873,0.0717,0.00592,0.00154,0.0603,0.803,113.032
1926,Kanye West,Pure Souls,4,0.384,0.531,-6.965,0.0452,0.117,0.0,0.249,0.237,97.153
1927,Kanye West,Pure Souls,4,0.384,0.531,-6.965,0.0452,0.117,0.0,0.249,0.237,97.153
1928,Kendrick Lamar,You Ain't Gotta Lie (Momma Said),4,0.43,0.631,-5.319,0.263,0.426,1.87e-05,0.205,0.703,90.609
1929,Kendrick Lamar,You Ain't Gotta Lie (Momma Said),4,0.43,0.631,-5.319,0.263,0.426,1.87e-05,0.205,0.703,90.609
1930,SZA,Go Gina,4,0.603,0.606,-6.634,0.114,0.799,0.0,0.391,0.462,80.176
1931,SZA,Go Gina,4,0.603,0.606,-6.634,0.114,0.799,0.0,0.391,0.462,80.176
1932,Gábor Szabó,Half the Day Is the Night - Remastered,4,0.397,0.329,-12.585,0.0278,0.745,0.882,0.189,0.274,96.466
1933,Gábor Szabó,Half the Day Is the Night - Remastered,4,0.397,0.329,-12.585,0.0278,0.745,0.882,0.189,0.274,96.466
1934,Portico Quartet,Pompidou,4,0.389,0.177,-13.062,0.0304,0.976,0.961,0.162,0.363,172.117
1935,Portico Quartet,Pompidou,4,0.389,0.177,-13.062,0.0304,0.976,0.961,0.162,0.363,172.117
1936,Blood Orange,Champagne Coast,4,0.813,0.406,-12.626,0.0662,0.0203,0.392,0.0757,0.755,122.658
1937,Blood Orange,Champagne Coast,4,0.813,0.406,-12.626,0.0662,0.0203,0.392,0.0757,0.755,122.658
1938,Justin Bieber,Die For You (feat. Dominic Fike),4,0.729,0.632,-6.572,0.032,0.00196,2.62e-06,0.0848,0.702,135.027
1939,Justin Bieber,Die For You (feat. Dominic Fike),4,0.729,0.632,-6.572,0.032,0.00196,2.62e-06,0.0848,0.702,135.027
1940,Kate Bush,Delius - 2018 Remaster,4,0.785,0.259,-16.87,0.035,0.407,7.47e-05,0.0854,0.821,105.961
1941,Kate Bush,Delius - 2018 Remaster,4,0.785,0.259,-16.87,0.035,0.407,7.47e-05,0.0854,0.821,105.961
1942,SZA,Garden (Say It Like Dat),4,0.73,0.457,-7.26,0.283,0.0705,0.0,0.124,0.549,111.352
1943,SZA,Garden (Say It Like Dat),4,0.73,0.457,-7.26,0.283,0.0705,0.0,0.124,0.549,111.352
1944,Drake,Started From the Bottom,4,0.794,0.522,-7.829,0.159,0.0328,0.0,0.156,0.567,86.318
1945,Drake,Started From the Bottom,4,0.794,0.522,-7.829,0.159,0.0328,0.0,0.156,0.567,86.318
1946,Drake,Wu-Tang Forever,4,0.832,0.427,-8.516,0.257,0.0474,0.0,0.101,0.369,99.935
1947,Drake,Wu-Tang Forever,4,0.832,0.427,-8.516,0.257,0.0474,0.0,0.101,0.369,99.935
1948,Kendrick Lamar,HUMBLE.,4,0.911,0.566,-6.703,0.135,0.000253,7.53e-05,0.0956,0.374,150.039
1949,Kendrick Lamar,HUMBLE.,4,0.911,0.566,-6.703,0.135,0.000253,7.53e-05,0.0956,0.374,150.039
1950,jonatan leandoer96,Hotel in Minsk,4,0.425,0.266,-13.264,0.035,0.599,0.656,0.09,0.0627,95.264
1951,jonatan leandoer96,Hotel in Minsk,4,0.425,0.266,-13.264,0.035,0.599,0.656,0.09,0.0627,95.264
1952,Rihanna,Pose,4,0.598,0.831,-4.849,0.0403,0.00698,0.00559,0.293,0.77,146.029
1953,Rihanna,Pose,4,0.598,0.831,-4.849,0.0403,0.00698,0.00559,0.293,0.77,146.029
1954,"Black Country, New Road",Chaos Space Marine,4,0.347,0.55,-9.015,0.0338,0.198,0.0022,0.25,0.408,80.093
1955,"Black Country, New Road",Chaos Space Marine,4,0.347,0.55,-9.015,0.0338,0.198,0.0022,0.25,0.408,80.093
1956,Rihanna,Never Ending,4,0.53,0.391,-9.096,0.0286,0.751,6.97e-05,0.187,0.521,82.215
1957,Rihanna,Never Ending,4,0.53,0.391,-9.096,0.0286,0.751,6.97e-05,0.187,0.521,82.215
1958,Hiatus Kaiyote,All The Words We Don't Say,4,0.415,0.713,-7.37,0.0755,0.106,2.61e-05,0.188,0.349,133.896
1959,Hiatus Kaiyote,All The Words We Don't Say,4,0.415,0.713,-7.37,0.0755,0.106,2.61e-05,0.188,0.349,133.896
1960,Kate Bush,Hounds Of Love,4,0.523,0.585,-16.528,0.0418,0.15,0.156,0.917,0.506,145.045
1961,Kate Bush,Hounds Of Love,4,0.523,0.585,-16.528,0.0418,0.15,0.156,0.917,0.506,145.045
1962,Yung Lean,Dog Walk (Intermission),4,0.931,0.547,-10.644,0.298,0.148,0.884,0.112,0.912,115.054
1963,Yung Lean,Dog Walk (Intermission),4,0.931,0.547,-10.644,0.298,0.148,0.884,0.112,0.912,115.054
1964,Pejzaż,Wisła,4,0.633,0.466,-12.641,0.0333,0.00954,0.753,0.368,0.195,149.026
1965,Pejzaż,Wisła,4,0.633,0.466,-12.641,0.0333,0.00954,0.753,0.368,0.195,149.026
1966,Pejzaż,Ostatni Dzień Lata,4,0.253,0.371,-13.339,0.0325,0.834,0.712,0.554,0.151,102.311
1967,Pejzaż,Ostatni Dzień Lata,4,0.253,0.371,-13.339,0.0325,0.834,0.712,0.554,0.151,102.311
1968,Mata,Młody Bachor (outro),4,0.673,0.508,-8.609,0.0673,0.148,6.82e-05,0.0849,0.365,141.044
1969,Mata,Młody Bachor (outro),4,0.673,0.508,-8.609,0.0673,0.148,6.82e-05,0.0849,0.365,141.044
1970,"Tyler, The Creator",A BOY IS A GUN*,4,0.417,0.689,-8.302,0.178,0.575,0.0,0.496,0.505,79.568
1971,"Tyler, The Creator",A BOY IS A GUN*,4,0.417,0.689,-8.302,0.178,0.575,0.0,0.496,0.505,79.568
1972,Tom Misch,Smells Like Teen Spirit - Quarantine Sessions,4,0.579,0.404,-6.376,0.0257,0.956,0.917,0.213,0.364,98.959
1973,Tom Misch,Smells Like Teen Spirit - Quarantine Sessions,4,0.579,0.404,-6.376,0.0257,0.956,0.917,0.213,0.364,98.959
1974,"Tyler, The Creator",NEW MAGIC WAND,4,0.621,0.73,-5.414,0.107,0.0967,0.000131,0.673,0.464,139.566
1975,"Tyler, The Creator",NEW MAGIC WAND,4,0.621,0.73,-5.414,0.107,0.0967,0.000131,0.673,0.464,139.566
1976,"Tyler, The Creator",EXACTLY WHAT YOU RUN FROM YOU END UP CHASING,4,0.0,0.478,-16.569,0.0,0.927,0.0,0.335,0.0,0.0
1977,"Tyler, The Creator",EXACTLY WHAT YOU RUN FROM YOU END UP CHASING,4,0.0,0.478,-16.569,0.0,0.927,0.0,0.335,0.0,0.0
1978,"Tyler, The Creator",I THINK,4,0.826,0.579,-8.241,0.0801,0.00881,0.0,0.129,0.431,121.075
1979,"Tyler, The Creator",I THINK,4,0.826,0.579,-8.241,0.0801,0.00881,0.0,0.129,0.431,121.075
1980,sanah,Eldorado,4,0.536,0.744,-7.845,0.0292,0.0377,0.0651,0.106,0.307,137.947
1981,sanah,Eldorado,4,0.536,0.744,-7.845,0.0292,0.0377,0.0651,0.106,0.307,137.947
1982,Bad Bunny,Un Ratito,4,0.692,0.543,-11.928,0.0408,0.154,0.0807,0.109,0.52,150.011
1983,Bad Bunny,Un Ratito,4,0.692,0.543,-11.928,0.0408,0.154,0.0807,0.109,0.52,150.011
1984,Epona,Waterfall,4,0.687,0.344,-14.117,0.0413,0.76,0.646,0.0994,0.198,140.008
1985,Epona,Waterfall,4,0.687,0.344,-14.117,0.0413,0.76,0.646,0.0994,0.198,140.008
1986,Four Tet,Scientists,4,0.676,0.54,-10.028,0.0356,0.472,0.79,0.0755,0.304,121.967
1987,Four Tet,Scientists,4,0.676,0.54,-10.028,0.0356,0.472,0.79,0.0755,0.304,121.967
1988,Tomasz Stanko Quintet,May Sun,4,0.276,0.0408,-30.078,0.0333,0.986,0.915,0.132,0.0971,89.021
1989,Tomasz Stanko Quintet,May Sun,4,0.276,0.0408,-30.078,0.0333,0.986,0.915,0.132,0.0971,89.021
1990,Hania Rani,Glass - Live from Studio S2,4,0.405,0.09,-31.47,0.0326,0.953,0.941,0.0867,0.0382,113.021
1991,Hania Rani,Glass - Live from Studio S2,4,0.405,0.09,-31.47,0.0326,0.953,0.941,0.0867,0.0382,113.021
1992,Tame Impala,Tomorrow's Dust,4,0.616,0.804,-5.568,0.0427,0.0124,0.0998,0.553,0.627,99.002
1993,Tame Impala,Tomorrow's Dust,4,0.616,0.804,-5.568,0.0427,0.0124,0.0998,0.553,0.627,99.002
1994,Tame Impala,It Might Be Time,4,0.586,0.782,-3.808,0.0456,0.0208,0.000187,0.627,0.337,115.948
1995,Tame Impala,It Might Be Time,4,0.586,0.782,-3.808,0.0456,0.0208,0.000187,0.627,0.337,115.948
1996,Ecco2k,Western Union,4,0.705,0.659,-7.808,0.1,0.727,0.0727,0.148,0.584,147.963
1997,Ecco2k,Western Union,4,0.705,0.659,-7.808,0.1,0.727,0.0727,0.148,0.584,147.963
1998,Florence + The Machine,My Love,4,0.489,0.842,-5.691,0.0746,0.00329,0.0,0.124,0.149,121.752
1999,Florence + The Machine,My Love,4,0.489,0.842,-5.691,0.0746,0.00329,0.0,0.124,0.149,121.752
2000,Kanye West,Junya,4,0.753,0.767,-3.773,0.0731,0.309,0.0,0.279,0.258,148.13
2001,Kanye West,Junya,4,0.753,0.767,-3.773,0.0731,0.309,0.0,0.279,0.258,148.13
2002,Kate Bush,Cloudbusting,4,0.584,0.477,-16.782,0.0454,0.109,0.501,0.901,0.547,115.059
2003,Kate Bush,Cloudbusting,4,0.584,0.477,-16.782,0.0454,0.109,0.501,0.901,0.547,115.059
2004,Hiatus Kaiyote,Get Sun (feat. Arthur Verocai),4,0.33,0.655,-6.532,0.163,0.107,0.000851,0.116,0.495,90.315
2005,Hiatus Kaiyote,Get Sun (feat. Arthur Verocai),4,0.33,0.655,-6.532,0.163,0.107,0.000851,0.116,0.495,90.315
2006,Yung Lean,Letting it all go,4,0.582,0.425,-11.732,0.103,0.919,2.74e-05,0.111,0.191,131.708
2007,Yung Lean,Letting it all go,4,0.582,0.425,-11.732,0.103,0.919,2.74e-05,0.111,0.191,131.708
2008,A$AP Rocky,Changes,4,0.511,0.326,-11.091,0.0674,0.44,0.000483,0.333,0.376,137.053
2009,A$AP Rocky,Changes,4,0.511,0.326,-11.091,0.0674,0.44,0.000483,0.333,0.376,137.053
2010,Bastien Keb,Lucky (Oldest Grave),4,0.227,0.151,-11.185,0.0332,0.882,2.12e-05,0.145,0.208,175.065
2011,Bastien Keb,Lucky (Oldest Grave),4,0.227,0.151,-11.185,0.0332,0.882,2.12e-05,0.145,0.208,175.065
2012,The Lumineers,WHERE WE ARE,4,0.453,0.37,-8.671,0.0304,0.937,0.0,0.234,0.244,126.45
2013,The Lumineers,WHERE WE ARE,4,0.453,0.37,-8.671,0.0304,0.937,0.0,0.234,0.244,126.45
2014,The Lumineers,BIRTHDAY,4,0.556,0.608,-6.572,0.0422,0.371,0.0,0.0675,0.524,78.433
2015,The Lumineers,BIRTHDAY,4,0.556,0.608,-6.572,0.0422,0.371,0.0,0.0675,0.524,78.433
2016,Travis Scott,sdp interlude,4,0.495,0.585,-8.142,0.0572,0.604,0.0611,0.118,0.609,108.163
2017,Travis Scott,sdp interlude,4,0.495,0.585,-8.142,0.0572,0.604,0.0611,0.118,0.609,108.163
2018,Arthur Russell,Answers Me,4,0.691,0.157,-21.504,0.157,0.00726,0.666,0.17,0.201,101.466
2019,Arthur Russell,Answers Me,4,0.691,0.157,-21.504,0.157,0.00726,0.666,0.17,0.201,101.466
2020,Future Islands,Light House,4,0.512,0.821,-7.442,0.0334,0.0696,0.335,0.0998,0.4,149.988
2021,Future Islands,Light House,4,0.512,0.821,-7.442,0.0334,0.0696,0.335,0.0998,0.4,149.988
2022,Lecomte De Brégeot,Paris 1985,4,0.807,0.588,-7.462,0.034,0.00734,0.000594,0.125,0.642,120.017
2023,Lecomte De Brégeot,Paris 1985,4,0.807,0.588,-7.462,0.034,0.00734,0.000594,0.125,0.642,120.017
2024,Charli XCX,Constant Repeat,4,0.832,0.677,-6.442,0.0414,0.113,0.0,0.241,0.49,126.015
2025,Charli XCX,Constant Repeat,4,0.832,0.677,-6.442,0.0414,0.113,0.0,0.241,0.49,126.015
2026,Charli XCX,Trophy,4,0.736,0.777,-6.096,0.238,0.0155,1.03e-06,0.342,0.465,127.198
2027,Charli XCX,Trophy,4,0.736,0.777,-6.096,0.238,0.0155,1.03e-06,0.342,0.465,127.198
2028,Vince Staples,TAKE ME HOME,4,0.488,0.534,-8.554,0.366,0.456,6.74e-06,0.367,0.305,79.51
2029,Vince Staples,TAKE ME HOME,4,0.488,0.534,-8.554,0.366,0.456,6.74e-06,0.367,0.305,79.51
2030,Arctic Monkeys,American Sports,4,0.372,0.865,-4.288,0.0513,0.00169,0.00293,0.127,0.594,176.689
2031,Arctic Monkeys,American Sports,4,0.372,0.865,-4.288,0.0513,0.00169,0.00293,0.127,0.594,176.689
2032,Vince Staples,THE APPLE & THE TREE,4,0.663,0.374,-15.223,0.497,0.939,0.0651,0.213,0.567,114.683
2033,Vince Staples,THE APPLE & THE TREE,4,0.663,0.374,-15.223,0.497,0.939,0.0651,0.213,0.567,114.683
2034,Vince Staples,TAKING TRIPS,4,0.799,0.537,-10.777,0.165,0.134,0.00558,0.142,0.686,137.0
2035,Vince Staples,TAKING TRIPS,4,0.799,0.537,-10.777,0.165,0.134,0.00558,0.142,0.686,137.0
2036,Vince Staples,THE SHINING,4,0.853,0.404,-11.467,0.0621,0.0409,0.00271,0.134,0.305,132.034
2037,Vince Staples,THE SHINING,4,0.853,0.404,-11.467,0.0621,0.0409,0.00271,0.134,0.305,132.034
2038,Drake,Currents,4,0.883,0.283,-12.653,0.113,0.104,0.00167,0.0935,0.416,122.013
2039,Drake,Currents,4,0.883,0.283,-12.653,0.113,0.104,0.00167,0.0935,0.416,122.013
2040,Hania Rani,In Between - from xAbo: Father Boniecki,4,0.17,0.0043,-37.377,0.0298,0.966,0.878,0.0796,0.207,72.567
2041,Hania Rani,In Between - from xAbo: Father Boniecki,4,0.17,0.0043,-37.377,0.0298,0.966,0.878,0.0796,0.207,72.567
2042,FKA twigs,Preface,4,0.283,0.656,-6.224,0.0513,0.572,0.364,0.0545,0.039,110.536
2043,FKA twigs,Preface,4,0.283,0.656,-6.224,0.0513,0.572,0.364,0.0545,0.039,110.536
2044,The Cure,Another Day,4,0.638,0.392,-11.426,0.0364,0.177,0.008,0.115,0.0719,99.044
2045,The Cure,Another Day,4,0.638,0.392,-11.426,0.0364,0.177,0.008,0.115,0.0719,99.044
2046,Kate Bush,Hello Earth,4,0.215,0.0759,-23.736,0.0452,0.844,0.266,0.244,0.0528,117.558
2047,Kate Bush,Hello Earth,4,0.215,0.0759,-23.736,0.0452,0.844,0.266,0.244,0.0528,117.558
2048,Crystal Castles,Magic Spells,4,0.745,0.696,-9.906,0.0533,0.846,0.893,0.101,0.33,104.97
2049,Crystal Castles,Magic Spells,4,0.745,0.696,-9.906,0.0533,0.846,0.893,0.101,0.33,104.97
2050,Kanye West,All Of The Lights,4,0.296,0.0792,-16.569,0.0389,0.902,0.591,0.128,0.496,110.95
2051,Kanye West,All Of The Lights,4,0.296,0.0792,-16.569,0.0389,0.902,0.591,0.128,0.496,110.95
2052,James Blake,Foot Forward,4,0.69,0.609,-8.701,0.038,0.616,0.00733,0.284,0.313,133.154
2053,James Blake,Foot Forward,4,0.69,0.609,-8.701,0.038,0.616,0.00733,0.284,0.313,133.154
2054,Kanye West,True Love,4,0.723,0.839,-5.476,0.22,0.0205,4.85e-06,0.335,0.427,83.999
2055,Kanye West,True Love,4,0.723,0.839,-5.476,0.22,0.0205,4.85e-06,0.335,0.427,83.999
2056,JAY-Z,"Girls, Girls, Girls",4,0.509,0.952,-4.444,0.336,0.144,0.0,0.135,0.7,83.068
2057,JAY-Z,"Girls, Girls, Girls",4,0.509,0.952,-4.444,0.336,0.144,0.0,0.135,0.7,83.068
2058,Jorja Smith,Wandering Romance,4,0.485,0.458,-8.676,0.0525,0.606,0.00045,0.12,0.102,78.558
2059,Jorja Smith,Wandering Romance,4,0.485,0.458,-8.676,0.0525,0.606,0.00045,0.12,0.102,78.558
2060,Myd,The Sun,4,0.779,0.605,-7.294,0.0315,0.758,0.665,0.0918,0.735,126.031
2061,Myd,The Sun,4,0.779,0.605,-7.294,0.0315,0.758,0.665,0.0918,0.735,126.031
2062,TONFA,WALKMAN,4,0.519,0.795,-7.998,0.427,0.0174,1.96e-05,0.309,0.189,74.999
2063,TONFA,WALKMAN,4,0.519,0.795,-7.998,0.427,0.0174,1.96e-05,0.309,0.189,74.999
2064,Leon Vynehall,Movements (Chapter III),4,0.508,0.312,-14.756,0.0255,0.821,0.701,0.145,0.0507,104.071
2065,Leon Vynehall,Movements (Chapter III),4,0.508,0.312,-14.756,0.0255,0.821,0.701,0.145,0.0507,104.071
2066,Little Dragon,Where You Belong,4,0.736,0.44,-9.147,0.057,0.164,0.0926,0.16,0.361,83.016
2067,Little Dragon,Where You Belong,4,0.736,0.44,-9.147,0.057,0.164,0.0926,0.16,0.361,83.016
2068,Drake,Chicago Freestyle (feat. Giveon),4,0.745,0.446,-7.518,0.326,0.619,0.0,0.113,0.0396,122.982
2069,Drake,Chicago Freestyle (feat. Giveon),4,0.745,0.446,-7.518,0.326,0.619,0.0,0.113,0.0396,122.982
2070,Blood Orange,It Is What It Is,4,0.721,0.648,-8.438,0.0387,0.231,0.0859,0.0764,0.272,94.897
2071,Blood Orange,It Is What It Is,4,0.721,0.648,-8.438,0.0387,0.231,0.0859,0.0764,0.272,94.897
2072,M83,Outro,4,0.226,0.261,-11.276,0.0339,0.0301,0.0677,0.0628,0.084,108.915
2073,M83,Outro,4,0.226,0.261,-11.276,0.0339,0.0301,0.0677,0.0628,0.084,108.915
2074,Broken Bells,Shelter,4,0.466,0.857,-6.509,0.0375,0.00647,0.0182,0.175,0.555,170.018
2075,Broken Bells,Shelter,4,0.466,0.857,-6.509,0.0375,0.00647,0.0182,0.175,0.555,170.018
2076,070 Shake,Purple Walls,4,0.501,0.515,-8.098,0.0359,0.111,4.34e-06,0.152,0.109,91.06
2077,070 Shake,Purple Walls,4,0.501,0.515,-8.098,0.0359,0.111,4.34e-06,0.152,0.109,91.06
2078,Anderson .Paak,JEWELZ,4,0.888,0.66,-7.622,0.0602,0.374,0.00138,0.773,0.743,108.54
2079,Anderson .Paak,JEWELZ,4,0.888,0.66,-7.622,0.0602,0.374,0.00138,0.773,0.743,108.54
2080,Rihanna,Desperado,4,0.596,0.935,-3.624,0.0353,0.00063,0.000529,0.198,0.176,126.016
2081,Rihanna,Desperado,4,0.596,0.935,-3.624,0.0353,0.00063,0.000529,0.198,0.176,126.016
2082,The Comet Is Coming,Super Zodiac,4,0.675,0.904,-7.589,0.0489,0.00617,0.849,0.18,0.111,124.179
2083,The Comet Is Coming,Super Zodiac,4,0.675,0.904,-7.589,0.0489,0.00617,0.849,0.18,0.111,124.179
2084,Yung Lean,Red Bottom Sky,4,0.704,0.401,-9.382,0.0747,0.729,0.000919,0.0722,0.337,120.169
2085,Yung Lean,Red Bottom Sky,4,0.704,0.401,-9.382,0.0747,0.729,0.000919,0.0722,0.337,120.169
2086,Oki,Biggie,4,0.89,0.53,-5.822,0.207,0.262,0.0,0.0827,0.48,137.002
2087,Oki,Biggie,4,0.89,0.53,-5.822,0.207,0.262,0.0,0.0827,0.48,137.002
2088,Metronomy,The Look,4,0.356,0.807,-7.781,0.0365,0.348,0.0315,0.136,0.512,84.934
2089,Metronomy,The Look,4,0.356,0.807,-7.781,0.0365,0.348,0.0315,0.136,0.512,84.934
2090,JAY-Z,Jigga That Nigga,4,0.733,0.906,-4.749,0.379,0.0328,0.0,0.111,0.696,98.516
2091,JAY-Z,Jigga That Nigga,4,0.733,0.906,-4.749,0.379,0.0328,0.0,0.111,0.696,98.516
2092,Yung Lean,Lips,4,0.742,0.566,-9.825,0.0815,0.0184,0.000469,0.128,0.504,133.055
2093,Yung Lean,Lips,4,0.742,0.566,-9.825,0.0815,0.0184,0.000469,0.128,0.504,133.055
2094,Outkast,Elevators (Me & You),4,0.719,0.672,-10.51,0.235,0.0253,0.00104,0.0615,0.527,75.049
2095,Outkast,Elevators (Me & You),4,0.719,0.672,-10.51,0.235,0.0253,0.00104,0.0615,0.527,75.049
2096,Justin Timberlake,LoveStoned / I Think She Knows (Interlude),4,0.863,0.707,-6.243,0.0585,0.335,0.000117,0.283,0.849,121.256
2097,Justin Timberlake,LoveStoned / I Think She Knows (Interlude),4,0.863,0.707,-6.243,0.0585,0.335,0.000117,0.283,0.849,121.256
2098,Harmonic Pathways,Drifting Beyond,3,0.171,0.155,-23.845,0.0513,0.968,0.959,0.946,0.0386,119.053
2099,Harmonic Pathways,Drifting Beyond,3,0.171,0.155,-23.845,0.0513,0.968,0.959,0.946,0.0386,119.053
2100,Earl Sweatshirt,Cold Summers,3,0.326,0.923,-2.946,0.431,0.437,0.0,0.385,0.799,170.949
2101,Earl Sweatshirt,Cold Summers,3,0.326,0.923,-2.946,0.431,0.437,0.0,0.385,0.799,170.949
2102,Yung Lean,Silver Arrows,3,0.604,0.454,-10.071,0.0951,0.63,0.0,0.125,0.511,94.907
2103,Yung Lean,Silver Arrows,3,0.604,0.454,-10.071,0.0951,0.63,0.0,0.125,0.511,94.907
2104,Bladee,The Flag is Raised,3,0.612,0.639,-6.91,0.0294,0.158,0.0135,0.321,0.397,137.984
2105,Bladee,The Flag is Raised,3,0.612,0.639,-6.91,0.0294,0.158,0.0135,0.321,0.397,137.984
2106,Gotts Street Park,Ozu,3,0.6,0.412,-11.885,0.0503,0.888,0.936,0.109,0.227,91.772
2107,Gotts Street Park,Ozu,3,0.6,0.412,-11.885,0.0503,0.888,0.936,0.109,0.227,91.772
2108,Anderson .Paak,Twilight,3,0.829,0.698,-9.783,0.0498,0.000663,0.604,0.113,0.976,120.311
2109,Anderson .Paak,Twilight,3,0.829,0.698,-9.783,0.0498,0.000663,0.604,0.113,0.976,120.311
2110,Yung Lean,Lemonade,3,0.466,0.465,-15.139,0.0558,0.823,3.29e-05,0.0985,0.11,131.733
2111,Yung Lean,Lemonade,3,0.466,0.465,-15.139,0.0558,0.823,3.29e-05,0.0985,0.11,131.733
2112,keiyaA,I! Gits! Weary!,3,0.726,0.19,-17.185,0.0938,0.867,0.0819,0.224,0.36,102.048
2113,keiyaA,I! Gits! Weary!,3,0.726,0.19,-17.185,0.0938,0.867,0.0819,0.224,0.36,102.048
2114,Lorde,Solar Power,3,0.73,0.483,-8.565,0.0879,0.237,7.99e-05,0.31,0.883,87.996
2115,Lorde,Solar Power,3,0.73,0.483,-8.565,0.0879,0.237,7.99e-05,0.31,0.883,87.996
2116,Sam Gendel,I SING HIGH,3,0.178,0.506,-13.939,0.146,0.933,0.851,0.105,0.485,78.343
2117,Sam Gendel,I SING HIGH,3,0.178,0.506,-13.939,0.146,0.933,0.851,0.105,0.485,78.343
2118,Kokoroko,Something's Going On,3,0.504,0.676,-10.891,0.05,0.0272,0.538,0.147,0.502,89.628
2119,Kokoroko,Something's Going On,3,0.504,0.676,-10.891,0.05,0.0272,0.538,0.147,0.502,89.628
2120,Mac Miller,Love Lost,3,0.576,0.75,-9.091,0.0416,0.0475,0.00874,0.179,0.66,130.492
2121,Mac Miller,Love Lost,3,0.576,0.75,-9.091,0.0416,0.0475,0.00874,0.179,0.66,130.492
2122,Kamasi Washington,The Garden Path,3,0.428,0.903,-8.874,0.0869,0.0313,0.534,0.179,0.4,150.167
2123,Kamasi Washington,The Garden Path,3,0.428,0.903,-8.874,0.0869,0.0313,0.534,0.179,0.4,150.167
2124,Mac Miller,Pranks 4 Players,3,0.735,0.744,-5.367,0.288,0.565,0.0,0.165,0.783,81.039
2125,Mac Miller,Pranks 4 Players,3,0.735,0.744,-5.367,0.288,0.565,0.0,0.165,0.783,81.039
2126,Yung Lean,ropeman,3,0.634,0.596,-9.222,0.206,0.896,0.496,0.101,0.437,81.021
2127,Yung Lean,ropeman,3,0.634,0.596,-9.222,0.206,0.896,0.496,0.101,0.437,81.021
2128,Earl Sweatshirt,Nowhere2go,3,0.518,0.706,-5.148,0.227,0.0109,6.5e-05,0.496,0.418,128.26
